sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct,leg,entry_ts,exit_ts
235718,553,555,-1,-1.07007491084001,1.0,stop,7.063869137559777,0.0025,RULE:smc_B,2020-12-28 08:15:00+00:00,2020-12-28 11:00:00+00:00
262303,556,557,-1,-1.031328193180557,1.0,stop,7.182029257261775,0.005,RULE:smc_B,2021-01-12 08:45:00+00:00,2021-01-12 09:45:00+00:00
237536,558,559,-1,1.4923865085110697,1.0,target,15.761493944594804,0.0025,RULE:smc_B,2021-01-26 21:00:00+00:00,2021-01-27 11:30:00+00:00
238531,560,561,1,1.4850893040317634,1.0,target,8.047914078283156,0.0025,RULE:smc_B,2021-02-11 02:45:00+00:00,2021-02-11 08:45:00+00:00
238743,562,563,-1,-1.1117361949623492,1.0,stop,4.430077471018194,0.0025,RULE:smc_B,2021-02-15 11:15:00+00:00,2021-02-15 16:15:00+00:00
240096,564,565,-1,-1.0141169806095074,1.0,stop,35.06415526749606,0.0025,RULE:smc_B,2021-03-08 19:00:00+00:00,2021-03-09 15:00:00+00:00
240501,566,567,1,1.487052648023754,1.0,target,9.268304454836198,0.0025,RULE:smc_B,2021-03-15 08:00:00+00:00,2021-03-15 09:45:00+00:00
240854,568,570,1,-1.033715893127452,1.0,stop,14.681503412316944,0.0025,RULE:smc_B,2021-03-19 07:15:00+00:00,2021-03-19 13:00:00+00:00
278803,569,570,1,-1.0672083646669035,1.0,stop,0.0019342830411721,0.004,RULE:smc_C,2021-03-19 11:45:00+00:00,2021-03-19 13:00:00+00:00
241331,571,572,-1,-1.035393678448414,1.0,stop,13.985548315399228,0.0025,RULE:smc_B,2021-03-26 15:15:00+00:00,2021-03-26 16:30:00+00:00
280199,573,574,-1,1.4350687712280952,1.0,target,0.0012320727870547,0.004,RULE:smc_C,2021-04-09 02:45:00+00:00,2021-04-09 07:15:00+00:00
242244,575,576,1,1.4842841048022386,1.0,target,7.635581587331217,0.0025,RULE:smc_B,2021-04-12 08:00:00+00:00,2021-04-12 20:45:00+00:00
243585,577,578,-1,-1.0745482585249335,1.0,stop,6.639994143316471,0.0025,RULE:smc_B,2021-05-03 09:30:00+00:00,2021-05-03 14:45:00+00:00
282735,579,580,-1,-1.0556339745748862,1.0,stop,0.0023367016466731,0.004,RULE:smc_C,2021-05-17 13:00:00+00:00,2021-05-18 07:00:00+00:00
272586,581,582,-1,-1.0374421621636605,1.0,stop,6.009268348778278,0.005,RULE:smc_B,2021-06-21 08:30:00+00:00,2021-06-21 09:00:00+00:00
246734,583,584,-1,-1.0506066156979672,1.0,stop,9.781329835495852,0.0025,RULE:smc_B,2021-06-22 14:00:00+00:00,2021-06-22 15:45:00+00:00
246968,585,586,-1,1.47060508867203,1.0,target,4.082339241003865,0.0025,RULE:smc_B,2021-06-25 05:45:00+00:00,2021-06-25 08:15:00+00:00
247257,587,588,1,1.4858581950809842,1.0,target,8.485479801707697,0.0025,RULE:smc_B,2021-06-30 11:15:00+00:00,2021-06-30 20:45:00+00:00
248673,589,590,-1,1.4819889405744875,1.0,target,6.662573098283247,0.0025,RULE:smc_B,2021-07-22 12:30:00+00:00,2021-07-22 14:45:00+00:00
249171,591,592,1,-1.0540638285544883,1.0,stop,9.155844364612676,0.0025,RULE:smc_B,2021-07-30 03:30:00+00:00,2021-07-30 06:00:00+00:00
249195,593,594,1,1.4913440696974474,1.0,target,13.863327892678171,0.0025,RULE:smc_B,2021-07-30 09:30:00+00:00,2021-08-01 23:30:00+00:00
289315,595,596,-1,-1.1103713781101263,1.0,stop,0.0011778415946785,0.004,RULE:smc_C,2021-08-22 22:00:00+00:00,2021-08-23 02:15:00+00:00
278070,597,598,-1,-1.0478205501937328,1.0,stop,4.705090156603774,0.005,RULE:smc_B,2021-09-13 07:30:00+00:00,2021-09-13 14:45:00+00:00
291288,599,600,1,1.4448468052047243,1.0,target,0.0014505052752944,0.004,RULE:smc_C,2021-09-20 11:15:00+00:00,2021-09-20 16:00:00+00:00
252599,601,602,-1,-1.029196791050093,1.0,stop,16.953917954569988,0.0025,RULE:smc_B,2021-09-22 18:15:00+00:00,2021-09-22 19:00:00+00:00
252824,603,604,-1,1.4845622645400192,1.0,target,7.773160792307863,0.0025,RULE:smc_B,2021-09-27 07:45:00+00:00,2021-09-27 10:30:00+00:00
254127,605,606,-1,1.4901692005676117,1.0,target,12.206535269619051,0.0025,RULE:smc_B,2021-10-17 23:45:00+00:00,2021-10-18 13:45:00+00:00
294834,607,608,1,-1.066665977325126,1.0,stop,0.0019500201634501,0.004,RULE:smc_C,2021-11-10 09:45:00+00:00,2021-11-10 11:15:00+00:00
296963,609,610,1,-1.0434339240569883,1.0,stop,0.0029930521550283,0.004,RULE:smc_C,2021-12-10 14:00:00+00:00,2021-12-13 09:15:00+00:00
258646,611,612,-1,-1.054602845308711,1.0,stop,9.065461647674056,0.0025,RULE:smc_B,2021-12-29 01:45:00+00:00,2021-12-29 07:15:00+00:00
258646,611,612,-1,-1.0700460742849125,1.0,stop,9.065461647674056,0.002,RULE:smc_C,2021-12-29 01:45:00+00:00,2021-12-29 07:15:00+00:00
258958,613,614,-1,1.4649895715801118,1.0,target,7.426358708959924,0.002,RULE:smc_C,2022-01-03 13:00:00+00:00,2022-01-03 14:00:00+00:00
258958,613,614,-1,1.4838413407292494,1.0,target,7.426358708959924,0.0025,RULE:smc_B,2022-01-03 13:00:00+00:00,2022-01-03 14:00:00+00:00
298765,615,617,1,0.2234899813362318,1.0,time,0.0021924920171825,0.004,RULE:smc_C,2022-01-06 08:30:00+00:00,2022-01-07 08:30:00+00:00
259236,616,618,1,-1.0187571719537278,1.0,stop,33.85371747758563,0.002,RULE:smc_C,2022-01-06 15:45:00+00:00,2022-01-07 15:45:00+00:00
259236,616,618,1,-1.0146217324678666,1.0,stop,33.85371747758563,0.0025,RULE:smc_B,2022-01-06 15:45:00+00:00,2022-01-07 15:45:00+00:00
299058,619,620,-1,-1.0766882237652506,1.0,stop,0.0016951755252285,0.004,RULE:smc_C,2022-01-11 09:45:00+00:00,2022-01-11 16:00:00+00:00
260702,621,622,-1,1.4913927158755595,1.0,target,13.941679891663624,0.0025,RULE:smc_B,2022-01-31 07:15:00+00:00,2022-01-31 12:00:00+00:00
260702,621,622,-1,1.4813508843970078,1.0,target,13.941679891663624,0.002,RULE:smc_C,2022-01-31 07:15:00+00:00,2022-01-31 12:00:00+00:00
261002,623,624,1,-1.0190304753233257,1.0,stop,26.0109110040612,0.0025,RULE:smc_B,2022-02-03 15:30:00+00:00,2022-02-03 17:00:00+00:00
261002,623,624,1,-1.0244128319804275,1.0,stop,26.0109110040612,0.002,RULE:smc_C,2022-02-03 15:30:00+00:00,2022-02-03 17:00:00+00:00
261081,625,626,1,-1.0240795838962264,1.0,stop,26.370887584129378,0.002,RULE:smc_C,2022-02-04 13:00:00+00:00,2022-02-04 13:30:00+00:00
261081,625,626,1,-1.0187706992576884,1.0,stop,26.370887584129378,0.0025,RULE:smc_B,2022-02-04 13:00:00+00:00,2022-02-04 13:30:00+00:00
262922,627,628,1,1.496471006217242,1.0,target,34.00402703634427,0.0025,RULE:smc_B,2022-03-07 09:15:00+00:00,2022-03-07 14:00:00+00:00
262922,627,628,1,1.492353846804024,1.0,target,34.00402703634427,0.002,RULE:smc_C,2022-03-07 09:15:00+00:00,2022-03-07 14:00:00+00:00
262945,629,630,-1,1.4973846545114995,1.0,target,45.88303936409011,0.0025,RULE:smc_B,2022-03-07 15:00:00+00:00,2022-03-07 20:00:00+00:00
262945,629,630,-1,1.4943334181082382,1.0,target,45.88303936409011,0.002,RULE:smc_C,2022-03-07 15:00:00+00:00,2022-03-07 20:00:00+00:00
263397,631,632,-1,1.4942102232949044,1.0,target,44.90674049151585,0.002,RULE:smc_C,2022-03-14 15:45:00+00:00,2022-03-15 08:45:00+00:00
263397,631,632,-1,1.4973277953668844,1.0,target,44.90674049151585,0.0025,RULE:smc_B,2022-03-14 15:45:00+00:00,2022-03-15 08:45:00+00:00
263462,633,634,1,1.4893016935681886,1.0,target,24.30291202230728,0.002,RULE:smc_C,2022-03-15 09:45:00+00:00,2022-03-15 12:30:00+00:00
263462,633,634,1,1.4950623201083948,1.0,target,24.30291202230728,0.0025,RULE:smc_B,2022-03-15 09:45:00+00:00,2022-03-15 12:30:00+00:00
263632,635,636,-1,-1.0294079875474615,1.0,stop,21.592773017030595,0.002,RULE:smc_C,2022-03-17 07:45:00+00:00,2022-03-17 16:15:00+00:00
263632,635,636,-1,-1.0229243367495962,1.0,stop,21.592773017030595,0.0025,RULE:smc_B,2022-03-17 07:45:00+00:00,2022-03-17 16:15:00+00:00
264189,637,638,-1,-1.0401338297292673,1.0,stop,12.333734491304313,0.0025,RULE:smc_B,2022-03-25 13:30:00+00:00,2022-03-25 14:15:00+00:00
264189,637,638,-1,-1.0514848118749187,1.0,stop,12.333734491304313,0.002,RULE:smc_C,2022-03-25 13:30:00+00:00,2022-03-25 14:15:00+00:00
264250,639,643,1,-1.0311021438966892,1.0,stop,15.915301583203473,0.0025,RULE:smc_B,2022-03-28 08:30:00+00:00,2022-03-28 16:45:00+00:00
264250,639,643,1,-1.039898709847268,1.0,stop,15.915301583203473,0.002,RULE:smc_C,2022-03-28 08:30:00+00:00,2022-03-28 16:45:00+00:00
264270,640,642,-1,1.473167751816496,1.0,target,9.689832854161978,0.002,RULE:smc_C,2022-03-28 13:30:00+00:00,2022-03-28 16:30:00+00:00
264271,641,644,-1,1.4825571275287632,1.0,target,14.905801806940872,0.002,RULE:smc_C,2022-03-28 13:45:00+00:00,2022-03-28 17:00:00+00:00
264335,645,646,-1,-1.0664347019045362,1.0,stop,9.5582576845527,0.002,RULE:smc_C,2022-03-29 07:30:00+00:00,2022-03-29 07:45:00+00:00
264335,645,646,-1,-1.051787681012197,1.0,stop,9.5582576845527,0.0025,RULE:smc_B,2022-03-29 07:30:00+00:00,2022-03-29 07:45:00+00:00
264717,647,648,-1,-1.0416346119066058,1.0,stop,11.889146489713312,0.0025,RULE:smc_B,2022-04-04 14:00:00+00:00,2022-04-04 14:45:00+00:00
264717,647,648,-1,-1.0534100576983731,1.0,stop,11.889146489713312,0.002,RULE:smc_C,2022-04-04 14:00:00+00:00,2022-04-04 14:45:00+00:00
265057,649,650,-1,1.4778498295055738,1.0,target,11.73805863324742,0.002,RULE:smc_C,2022-04-08 10:00:00+00:00,2022-04-08 14:00:00+00:00
265057,649,650,-1,1.489776844387188,1.0,target,11.73805863324742,0.0025,RULE:smc_B,2022-04-08 10:00:00+00:00,2022-04-08 14:00:00+00:00
265135,651,652,1,-1.0464361022159614,1.0,stop,13.674705018237546,0.002,RULE:smc_C,2022-04-11 07:15:00+00:00,2022-04-11 13:00:00+00:00
265135,651,652,1,-1.0361982214124423,1.0,stop,13.674705018237546,0.0025,RULE:smc_B,2022-04-11 07:15:00+00:00,2022-04-11 13:00:00+00:00
265405,653,654,-1,1.487686933795049,1.0,target,9.745744723742972,0.0025,RULE:smc_B,2022-04-14 08:00:00+00:00,2022-04-14 13:45:00+00:00
265405,653,654,-1,1.4733216898892727,1.0,target,9.745744723742972,0.002,RULE:smc_C,2022-04-14 08:00:00+00:00,2022-04-14 13:45:00+00:00
265544,655,656,-1,-1.017305591906455,1.0,stop,28.603471217610604,0.0025,RULE:smc_B,2022-04-18 20:30:00+00:00,2022-04-19 00:45:00+00:00
265544,655,656,-1,-1.022200102748685,1.0,stop,28.603471217610604,0.002,RULE:smc_C,2022-04-18 20:30:00+00:00,2022-04-19 00:45:00+00:00
266546,657,658,-1,-1.0382237193497308,1.0,stop,12.950074153458443,0.0025,RULE:smc_B,2022-05-04 04:00:00+00:00,2022-05-04 10:45:00+00:00
266546,657,658,-1,-1.0490344682567254,1.0,stop,12.950074153458443,0.002,RULE:smc_C,2022-05-04 04:00:00+00:00,2022-05-04 10:45:00+00:00
266961,659,660,1,-1.0093736793583872,1.0,stop,67.74287616653191,0.002,RULE:smc_C,2022-05-10 18:45:00+00:00,2022-05-11 13:45:00+00:00
266961,659,660,1,-1.007307041389609,1.0,stop,67.74287616653191,0.0025,RULE:smc_B,2022-05-10 18:45:00+00:00,2022-05-11 13:45:00+00:00
307329,661,662,1,-1.021662421432473,1.0,stop,0.0060011758337057,0.004,RULE:smc_C,2022-05-11 14:30:00+00:00,2022-05-12 06:45:00+00:00
267304,663,666,1,1.497165332518538,1.0,target,42.33300758722453,0.0025,RULE:smc_B,2022-05-16 15:30:00+00:00,2022-05-17 20:00:00+00:00
267304,663,666,1,1.4938582204568318,1.0,target,42.33300758722453,0.002,RULE:smc_C,2022-05-16 15:30:00+00:00,2022-05-17 20:00:00+00:00
267325,664,665,-1,-1.0151303947225776,1.0,stop,41.9685019223225,0.002,RULE:smc_C,2022-05-16 20:45:00+00:00,2022-05-17 09:00:00+00:00
267900,667,668,-1,1.4861273180149488,1.0,target,18.74186983311301,0.002,RULE:smc_C,2022-05-25 08:45:00+00:00,2022-05-25 12:15:00+00:00
267900,667,668,-1,1.4935972236992072,1.0,target,18.74186983311301,0.0025,RULE:smc_B,2022-05-25 08:45:00+00:00,2022-05-25 12:15:00+00:00
268012,669,669,-1,-1.0306539632195333,1.0,stop,20.715102822181507,0.002,RULE:smc_C,2022-05-26 14:30:00+00:00,2022-05-26 14:30:00+00:00
268012,669,669,-1,-1.0238956091238882,1.0,stop,20.715102822181507,0.0025,RULE:smc_B,2022-05-26 14:30:00+00:00,2022-05-26 14:30:00+00:00
268451,670,673,1,0.0026269550052662,1.0,time,49.48695342683504,0.0025,RULE:smc_B,2022-06-02 16:15:00+00:00,2022-06-06 19:45:00+00:00
268451,670,673,1,-0.0002020734619435,1.0,time,49.48695342683504,0.002,RULE:smc_C,2022-06-02 16:15:00+00:00,2022-06-06 19:45:00+00:00
309028,671,672,-1,-1.076643402766509,1.0,stop,0.0016961668624779,0.004,RULE:smc_C,2022-06-06 07:15:00+00:00,2022-06-06 08:00:00+00:00
309344,674,675,-1,1.4891758689218644,1.0,target,0.0073908934973632,0.004,RULE:smc_C,2022-06-09 14:15:00+00:00,2022-06-10 10:15:00+00:00
271728,676,679,-1,1.4885302263141738,1.0,target,22.668276386420075,0.002,RULE:smc_C,2022-07-25 18:45:00+00:00,2022-07-26 16:15:00+00:00
271728,676,679,-1,1.4947062582988495,1.0,target,22.668276386420075,0.0025,RULE:smc_B,2022-07-25 18:45:00+00:00,2022-07-26 16:15:00+00:00
271752,677,678,1,-1.0452802493587103,1.0,stop,14.023774360638528,0.002,RULE:smc_C,2022-07-26 02:30:00+00:00,2022-07-26 14:00:00+00:00
273942,680,681,-1,-1.015112476473412,1.0,stop,32.75439342260506,0.0025,RULE:smc_B,2022-08-29 16:00:00+00:00,2022-08-29 17:45:00+00:00
273942,680,681,-1,-1.01938671224367,1.0,stop,32.75439342260506,0.002,RULE:smc_C,2022-08-29 16:00:00+00:00,2022-08-29 17:45:00+00:00
274219,682,683,1,1.491772680852674,1.0,target,31.602031639249617,0.002,RULE:smc_C,2022-09-01 18:30:00+00:00,2022-09-02 13:30:00+00:00
274219,682,683,1,1.4962027757781573,1.0,target,31.602031639249617,0.0025,RULE:smc_B,2022-09-01 18:30:00+00:00,2022-09-02 13:30:00+00:00
274436,684,685,-1,-1.0271817660969165,1.0,stop,18.21073723595009,0.0025,RULE:smc_B,2022-09-06 09:15:00+00:00,2022-09-06 11:15:00+00:00
274436,684,685,-1,-1.034869538326347,1.0,stop,18.21073723595009,0.002,RULE:smc_C,2022-09-06 09:15:00+00:00,2022-09-06 11:15:00+00:00
274463,686,688,1,-1.0127308099179848,1.0,stop,49.87899466654744,0.002,RULE:smc_C,2022-09-06 16:00:00+00:00,2022-09-07 01:15:00+00:00
274463,686,688,1,-1.0099240171801611,1.0,stop,49.87899466654744,0.0025,RULE:smc_B,2022-09-06 16:00:00+00:00,2022-09-07 01:15:00+00:00
274469,687,689,-1,-1.0136272836169284,1.0,stop,46.59769458464689,0.002,RULE:smc_C,2022-09-06 17:30:00+00:00,2022-09-07 18:30:00+00:00
274782,690,691,1,1.4875327420293114,1.0,target,9.625211917658817,0.0025,RULE:smc_B,2022-09-12 06:45:00+00:00,2022-09-12 09:30:00+00:00
274782,690,691,1,1.4729876077301745,1.0,target,9.625211917658817,0.002,RULE:smc_C,2022-09-12 06:45:00+00:00,2022-09-12 09:30:00+00:00
274800,692,693,-1,-1.049364347738586,1.0,stop,12.863534698416515,0.002,RULE:smc_C,2022-09-12 11:15:00+00:00,2022-09-12 14:45:00+00:00
274800,692,693,-1,-1.038480869497008,1.0,stop,12.863534698416515,0.0025,RULE:smc_B,2022-09-12 11:15:00+00:00,2022-09-12 14:45:00+00:00
275017,694,695,1,-1.017282466923412,1.0,stop,36.74243976939351,0.002,RULE:smc_C,2022-09-14 21:00:00+00:00,2022-09-15 16:00:00+00:00
275017,694,695,1,-1.013472159255258,1.0,stop,36.74243976939351,0.0025,RULE:smc_B,2022-09-14 21:00:00+00:00,2022-09-15 16:00:00+00:00
275095,696,697,1,-1.013481506451632,1.0,stop,36.71696496054983,0.0025,RULE:smc_B,2022-09-15 18:15:00+00:00,2022-09-15 20:00:00+00:00
275095,696,697,1,-1.0172944577712857,1.0,stop,36.71696496054983,0.002,RULE:smc_C,2022-09-15 18:15:00+00:00,2022-09-15 20:00:00+00:00
275158,698,699,1,-1.0447399142592502,1.0,stop,14.193142980123412,0.002,RULE:smc_C,2022-09-16 11:45:00+00:00,2022-09-16 13:15:00+00:00
275158,698,699,1,-1.0348759961548486,1.0,stop,14.193142980123412,0.0025,RULE:smc_B,2022-09-16 11:45:00+00:00,2022-09-16 13:15:00+00:00
317186,700,701,1,-1.0474518193594209,1.0,stop,0.0027396209830294,0.004,RULE:smc_C,2022-10-03 06:45:00+00:00,2022-10-03 10:30:00+00:00
276595,702,704,-1,1.4959061753535403,1.0,target,29.312442608837955,0.0025,RULE:smc_B,2022-10-10 15:00:00+00:00,2022-10-11 07:45:00+00:00
276595,702,704,-1,1.4911300465993371,1.0,target,29.312442608837955,0.002,RULE:smc_C,2022-10-10 15:00:00+00:00,2022-10-11 07:45:00+00:00
276611,703,704,1,-1.0160475185697926,1.0,stop,39.56998069441761,0.002,RULE:smc_C,2022-10-10 19:00:00+00:00,2022-10-11 07:45:00+00:00
277448,705,706,1,-1.034607964919871,1.0,stop,14.30306581580544,0.0025,RULE:smc_B,2022-10-24 05:45:00+00:00,2022-10-24 06:45:00+00:00
277448,705,706,1,-1.0443960762103397,1.0,stop,14.30306581580544,0.002,RULE:smc_C,2022-10-24 05:45:00+00:00,2022-10-24 06:45:00+00:00
318652,707,708,1,1.4831129690752165,1.0,target,0.004737363267491,0.004,RULE:smc_C,2022-10-24 13:15:00+00:00,2022-10-25 14:15:00+00:00
277675,709,710,-1,1.4924064978515328,1.0,target,34.23980067651746,0.002,RULE:smc_C,2022-10-26 18:00:00+00:00,2022-10-27 21:00:00+00:00
277675,709,710,-1,1.496495306700704,1.0,target,34.23980067651746,0.0025,RULE:smc_B,2022-10-26 18:00:00+00:00,2022-10-27 21:00:00+00:00
277918,711,712,1,-1.0337362485233743,1.0,stop,14.672645052903135,0.0025,RULE:smc_B,2022-10-31 11:15:00+00:00,2022-10-31 13:15:00+00:00
277918,711,712,1,-1.0432778137623089,1.0,stop,14.672645052903135,0.002,RULE:smc_C,2022-10-31 11:15:00+00:00,2022-10-31 13:15:00+00:00
278291,713,715,-1,-1.0129483209264296,1.0,stop,49.04110761603533,0.002,RULE:smc_C,2022-11-04 15:30:00+00:00,2022-11-07 19:15:00+00:00
278291,713,715,-1,-1.010093573005642,1.0,stop,49.04110761603533,0.0025,RULE:smc_B,2022-11-04 15:30:00+00:00,2022-11-07 19:15:00+00:00
305390,714,716,1,-1.0315151095944932,1.0,stop,7.139432573613021,0.005,RULE:smc_B,2022-11-07 08:30:00+00:00,2022-11-08 08:45:00+00:00
305487,717,718,1,3.0,1.0,target,6.866123111449497,0.005,RULE:smc_B,2022-11-08 09:45:00+00:00,2022-11-08 15:00:00+00:00
278736,719,720,-1,-1.014780148210954,1.0,stop,33.490868490286175,0.0025,RULE:smc_B,2022-11-11 16:30:00+00:00,2022-11-11 18:15:00+00:00
278736,719,720,-1,-1.0189603921494057,1.0,stop,33.490868490286175,0.002,RULE:smc_C,2022-11-11 16:30:00+00:00,2022-11-11 18:15:00+00:00
279258,721,722,1,-1.035428347875522,1.0,stop,13.971862355512258,0.0025,RULE:smc_B,2022-11-21 13:30:00+00:00,2022-11-21 15:15:00+00:00
279790,723,724,1,1.4951815583341173,1.0,target,24.904317271217224,0.0025,RULE:smc_B,2022-11-29 19:15:00+00:00,2022-11-30 18:45:00+00:00
280302,725,726,1,1.492993733578064,1.0,target,17.12752452922632,0.0025,RULE:smc_B,2022-12-07 13:45:00+00:00,2022-12-07 14:30:00+00:00
280413,727,728,-1,-1.0217452019755071,1.0,stop,22.76364232245578,0.0025,RULE:smc_B,2022-12-08 19:15:00+00:00,2022-12-09 06:45:00+00:00
280459,729,730,-1,-1.0499381488526611,1.0,stop,9.91226169517131,0.0025,RULE:smc_B,2022-12-09 08:30:00+00:00,2022-12-09 12:15:00+00:00
280498,731,732,-1,-1.0171915041605246,1.0,stop,28.79329204576697,0.0025,RULE:smc_B,2022-12-09 18:15:00+00:00,2022-12-12 20:45:00+00:00
281802,733,734,-1,1.4905004518764655,1.0,target,12.632179808922956,0.0025,RULE:smc_B,2023-01-03 10:30:00+00:00,2023-01-03 11:45:00+00:00
282154,735,736,1,1.490654140755734,1.0,target,12.839910902081556,0.0025,RULE:smc_B,2023-01-09 09:30:00+00:00,2023-01-09 14:45:00+00:00
309788,737,738,1,-1.0334380956892402,1.0,stop,6.728852088078384,0.005,RULE:smc_B,2023-01-16 09:45:00+00:00,2023-01-17 02:30:00+00:00
324999,739,740,1,-0.2440008539546406,1.0,time,0.004221296701657,0.004,RULE:smc_C,2023-01-24 16:00:00+00:00,2023-01-26 16:00:00+00:00
311714,741,742,1,-1.0100705467739186,1.0,stop,22.342381704897207,0.005,RULE:smc_B,2023-02-14 15:15:00+00:00,2023-02-15 06:30:00+00:00
326852,743,744,1,-1.0818691652201742,1.0,stop,0.0015878994203799,0.004,RULE:smc_C,2023-02-21 08:15:00+00:00,2023-02-21 09:00:00+00:00
285007,745,746,1,-1.0176150969313094,1.0,stop,28.100895608481096,0.0025,RULE:smc_B,2023-02-23 19:15:00+00:00,2023-02-24 13:30:00+00:00
285264,747,748,1,-1.0206718697264958,1.0,stop,23.94558433993734,0.0025,RULE:smc_B,2023-03-01 18:00:00+00:00,2023-03-02 01:30:00+00:00
327819,749,750,1,-1.0174331990836811,1.0,stop,0.0074570363922359,0.004,RULE:smc_C,2023-03-13 15:00:00+00:00,2023-03-15 10:30:00+00:00
285914,751,752,1,1.497847328058921,1.0,target,55.74467605111704,0.0025,RULE:smc_B,2023-03-15 18:30:00+00:00,2023-03-17 06:45:00+00:00
286359,753,754,1,1.4972521853733725,1.0,target,43.67106821449261,0.0025,RULE:smc_B,2023-03-24 17:00:00+00:00,2023-03-29 15:00:00+00:00
287009,755,756,1,-1.1088896383458715,1.0,stop,4.545887079059867,0.0025,RULE:smc_B,2023-04-10 09:15:00+00:00,2023-04-10 13:00:00+00:00
287321,757,758,-1,-1.0926984538088846,1.0,stop,5.339894892103985,0.0025,RULE:smc_B,2023-04-17 07:45:00+00:00,2023-04-17 08:00:00+00:00
329813,759,760,1,-1.0892364043549358,1.0,stop,0.0014568045512348,0.004,RULE:smc_C,2023-04-24 07:30:00+00:00,2023-04-24 08:00:00+00:00
288445,761,762,-1,0.8268720720515246,1.0,time,24.22019158333842,0.0025,RULE:smc_B,2023-05-10 15:30:00+00:00,2023-05-15 15:00:00+00:00
289080,763,764,1,-1.0366199496275177,1.0,stop,13.51722230737414,0.0025,RULE:smc_B,2023-05-24 10:00:00+00:00,2023-05-24 12:00:00+00:00
289290,765,766,1,1.4813412649721955,1.0,target,6.431304149055904,0.0025,RULE:smc_B,2023-05-29 16:15:00+00:00,2023-05-30 10:00:00+00:00
289610,767,768,-1,-0.1841385884066729,1.0,time,17.904992258972925,0.0025,RULE:smc_B,2023-06-05 19:15:00+00:00,2023-06-08 16:30:00+00:00
289902,769,770,1,1.4674704136961112,1.0,target,3.6889494652195935,0.0025,RULE:smc_B,2023-06-12 06:15:00+00:00,2023-06-12 08:00:00+00:00
332526,771,772,1,-1.1408369472811295,1.0,stop,0.0009230532364536,0.004,RULE:smc_C,2023-06-19 06:45:00+00:00,2023-06-19 07:15:00+00:00
290226,771,773,1,-1.0778142218143214,1.0,stop,6.361305021865519,0.0025,RULE:smc_B,2023-06-19 06:45:00+00:00,2023-06-19 13:00:00+00:00
290723,774,775,-1,-1.0778650909041534,1.0,stop,6.3571491955144666,0.0025,RULE:smc_B,2023-06-29 03:15:00+00:00,2023-06-29 11:00:00+00:00
290805,776,777,-1,-1.0973280852290217,1.0,stop,5.085890663884129,0.0025,RULE:smc_B,2023-06-30 07:30:00+00:00,2023-06-30 09:00:00+00:00
291209,778,779,-1,-1.0353520965294298,1.0,stop,14.001998427106628,0.0025,RULE:smc_B,2023-07-11 15:15:00+00:00,2023-07-11 17:00:00+00:00
291381,780,781,-1,-1.092280904530191,1.0,stop,5.3640566541917,0.0025,RULE:smc_B,2023-07-14 07:45:00+00:00,2023-07-14 11:45:00+00:00
291956,782,783,-1,-1.0896773447493948,1.0,stop,5.519788764746409,0.0025,RULE:smc_B,2023-07-27 06:45:00+00:00,2023-07-27 08:00:00+00:00
292123,784,785,-1,1.485628361257606,1.0,target,8.349778487373442,0.0025,RULE:smc_B,2023-07-31 14:30:00+00:00,2023-07-31 20:45:00+00:00
292532,786,787,-1,-1.1179177430448055,1.0,stop,4.197841539520596,0.0025,RULE:smc_B,2023-08-07 05:30:00+00:00,2023-08-07 08:00:00+00:00
292549,788,789,-1,-1.044812712527626,1.0,stop,11.045972718005942,0.0025,RULE:smc_B,2023-08-07 09:45:00+00:00,2023-08-07 14:30:00+00:00
320944,790,791,-1,-1.0417272020828057,1.0,stop,5.392165991705042,0.005,RULE:smc_B,2023-08-21 06:45:00+00:00,2023-08-21 13:00:00+00:00
293470,792,793,1,1.4929768999609048,1.0,target,17.086471690784492,0.0025,RULE:smc_B,2023-08-21 17:30:00+00:00,2023-08-21 20:15:00+00:00
294431,794,795,1,-1.0279310406855358,1.0,stop,17.722218286565294,0.0025,RULE:smc_B,2023-09-05 16:15:00+00:00,2023-09-05 21:00:00+00:00
294932,796,797,1,-1.0714026172194764,1.0,stop,6.932518992664882,0.0025,RULE:smc_B,2023-09-13 08:00:00+00:00,2023-09-13 13:30:00+00:00
337953,798,799,1,1.4494732485125297,1.0,target,0.0015833196800698,0.004,RULE:smc_C,2023-09-18 14:30:00+00:00,2023-09-18 16:30:00+00:00
323239,800,801,1,-1.0630469639970357,1.0,stop,3.568768196522342,0.005,RULE:smc_B,2023-09-25 08:00:00+00:00,2023-09-25 15:15:00+00:00
295675,802,803,1,-1.017035414094084,1.0,stop,29.05711579807757,0.0025,RULE:smc_B,2023-09-25 16:30:00+00:00,2023-09-26 15:00:00+00:00
296016,804,805,-1,-1.0544766085002717,1.0,stop,9.086468736348252,0.0025,RULE:smc_B,2023-09-29 12:45:00+00:00,2023-09-29 13:30:00+00:00
296085,806,807,1,-1.0517065147047218,1.0,stop,9.573261760665446,0.0025,RULE:smc_B,2023-10-02 07:45:00+00:00,2023-10-02 10:45:00+00:00
296203,808,808,1,-1.0227358888781626,1.0,stop,21.77174609942085,0.0025,RULE:smc_B,2023-10-03 15:00:00+00:00,2023-10-03 15:00:00+00:00
