sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
142406,142407,142599,-1,-0.46775513894892823,0.5,time,4.404013614107271,0.005
142679,142680,142685,-1,4.0,0.5,target,2.764836321661278,0.005
143043,143044,143145,-1,-1.1111934133565127,0.5,stop,2.0235011518038846,0.005
143393,143394,143394,1,-1.1091222796629638,1.25,stop,2.061907070626148,0.005
143497,143498,143532,-1,-1.0781752284995454,0.5,stop,2.8781495662813086,0.005
144039,144040,144141,-1,4.0,0.75,target,4.4263517448112,0.005
144296,144297,144297,1,-1.110615077435344,0.5,stop,2.034080752973523,0.005
144428,144429,144621,1,-0.2328065684486716,0.5,time,8.805593474704438,0.005
145519,145520,145524,1,-1.0629344681477746,0.5,stop,3.5751473973148222,0.005
145581,145582,145587,-1,-1.0722240902892264,0.75,stop,3.115304036352427,0.005
145601,145602,145611,1,4.0,0.5,target,2.9715231988993764,0.005
147971,147972,147981,-1,-1.054011145359567,0.5,stop,4.165806862676618,0.005
148347,148348,148370,-1,-1.086036943823528,0.5,stop,2.615155652918247,0.005
148464,148465,148487,1,4.0,0.5,target,2.353126436365301,0.005
148999,149000,149192,1,1.2991628810000546,0.5,time,6.242481307468779,0.005
149359,149360,149361,-1,4.0,0.5,target,2.614529624199349,0.005
149812,149813,149825,-1,-1.0424795823107136,0.5,stop,5.296662249505289,0.005
150010,150011,150011,1,-1.1813658318112699,0.5,stop,1.240586486180291,0.005
150189,150190,150382,-1,0.23455091091376928,0.5,time,7.4184320718325125,0.005
150655,150656,150742,1,-1.0339752993762505,0.75,stop,6.6224582014187945,0.005
150928,150929,150929,-1,-1.08275775016733,0.5,stop,2.718778598318295,0.005
151294,151295,151301,1,-1.043142958000007,0.5,stop,5.215219596205543,0.005
151381,151382,151393,1,-1.0430355372447333,0.75,stop,5.228237275635365,0.005
152039,152040,152063,1,-1.029116606764698,1.25,stop,7.7275488115155895,0.005
152140,152141,152172,-1,-1.059360092553867,0.5,stop,3.790425356829246,0.005
153211,153212,153213,-1,-1.0665104578628506,0.5,stop,3.3829266438651757,0.005
153393,153394,153396,1,-1.0675304657642868,0.5,stop,3.3318295298786325,0.005
153673,153674,153689,-1,-1.0539830379432626,0.5,stop,4.167975878578545,0.005
154442,154443,154635,-1,2.173701350695979,0.5,time,10.056579296415748,0.005
154813,154814,154814,-1,-1.0231574420559217,0.5,stop,9.716099017178522,0.005
155504,155505,155535,1,4.0,0.75,target,4.265328382658026,0.005
155871,155872,156004,-1,4.0,0.5,target,6.824253882156427,0.005
156269,156270,156462,1,0.12209005535402809,0.5,time,8.108768540807887,0.005
157705,157706,157801,-1,-1.067419926759772,0.75,stop,3.337292263778636,0.005
157961,157962,157984,-1,-1.0560279909818087,0.5,stop,4.015849864632173,0.005
158088,158089,158091,1,-1.0246789763213522,0.75,stop,9.117071837588355,0.005
158797,158798,158810,1,-1.1170288592497566,1.0,stop,1.9226026934068159,0.005
158912,158913,158988,-1,-1.0521648296232344,0.5,stop,4.3132509321892485,0.005
158996,158997,159000,1,-1.0395850041088042,0.5,stop,5.683970611231189,0.005
159130,159131,159151,1,-1.0926832707819423,0.5,stop,2.427622569873165,0.005
159978,159979,159992,-1,4.0,0.75,target,1.3760427830518438,0.005
