sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
123389,123390,123413,1,-1.0613220182857395,0.5,stop,3.6691551630196955,0.0075
123510,123511,123559,1,0.14025674294928764,0.5,time,5.347336493272223,0.0075
123743,123744,123792,-1,1.0851759177526579,0.5,time,6.59800856512561,0.0075
123869,123870,123918,-1,0.8177657253406205,0.5,time,2.7391708047769043,0.0075
124306,124307,124339,-1,3.0,0.5,target,2.2498231757099347,0.0075
125167,125168,125216,1,0.6249232295106258,0.5,time,3.152387216495299,0.0075
126097,126098,126146,-1,1.9891075447309603,0.5,time,5.042462398058433,0.0075
126740,126741,126789,1,0.16438209042882904,0.5,time,6.144221656783884,0.0075
126927,126928,126976,1,1.778920000446326,0.5,time,2.8444224578568083,0.0075
127478,127479,127499,1,-1.0730197138960569,0.5,stop,3.0813596492612305,0.0075
127937,127938,127984,1,-1.0322860697878986,0.75,stop,6.968949812660185,0.0075
128203,128204,128211,-1,-1.071215069834201,0.5,stop,3.1594436475838847,0.0075
128470,128471,128519,1,1.4432770620799964,0.75,time,3.880058893148089,0.0075
128751,128752,128772,-1,3.0,1.25,target,3.8666265463386935,0.0075
128955,128956,129004,-1,-0.10030361333037768,0.5,time,5.882141035703171,0.0075
129103,129104,129109,-1,-1.145603416468133,0.5,stop,1.545293410399836,0.0075
129409,129410,129458,-1,-0.5081782768278914,1.25,time,3.4633515052751136,0.0075
129595,129596,129644,1,-0.6990725731912606,1.25,time,9.16929120926352,0.0075
129764,129765,129785,-1,3.0,0.5,target,3.4312948822305316,0.0075
130293,130294,130298,1,-1.1759313318558098,0.5,stop,1.2789080695661141,0.0075
